group,subject_id,source_file,theta_end_deg
1,0003,stimulus_set_group1_subject0003.json,11.720898521088461
1,0003,stimulus_set_group1_subject0003.json,-11.460981267348695
1,0003,stimulus_set_group1_subject0003.json,-25.739944568498803
1,0003,stimulus_set_group1_subject0003.json,-49.69342261750373
1,0003,stimulus_set_group1_subject0003.json,-81.11664757838415
1,0003,stimulus_set_group1_subject0003.json,20.00653751519293
1,0003,stimulus_set_group1_subject0003.json,-20.974036207232807
1,0003,stimulus_set_group1_subject0003.json,28.41368644044084
1,0003,stimulus_set_group1_subject0003.json,71.3777535004038
1,0003,stimulus_set_group1_subject0003.json,61.39465224766526
1,0003,stimulus_set_group1_subject0003.json,-55.39685746463431
1,0003,stimulus_set_group1_subject0003.json,-93.32098724213856
1,0003,stimulus_set_group1_subject0003.json,-74.80765152631359
1,0003,stimulus_set_group1_subject0003.json,20.883498029922066
1,0003,stimulus_set_group1_subject0003.json,-2.3553457573030934
1,0003,stimulus_set_group1_subject0003.json,40.722480078577654
1,0003,stimulus_set_group1_subject0003.json,-19.264411019079436
1,0003,stimulus_set_group1_subject0003.json,38.45905754705351
1,0003,stimulus_set_group1_subject0003.json,42.99418953524692
1,0003,stimulus_set_group1_subject0003.json,8.509980322005932
1,0003,stimulus_set_group1_subject0003.json,13.870670680854008
1,0003,stimulus_set_group1_subject0003.json,20.511688714826832
1,0003,stimulus_set_group1_subject0003.json,25.122898051372882
1,0003,stimulus_set_group1_subject0003.json,-34.665700253833236
1,0003,stimulus_set_group1_subject0003.json,-1.0001298086880492
1,0003,stimulus_set_group1_subject0003.json,67.66937757760165
1,0003,stimulus_set_group1_subject0003.json,-29.924745044477707
1,0003,stimulus_set_group1_subject0003.json,-14.830766114597933
1,0003,stimulus_set_group1_subject0003.json,18.44372653669911
1,0003,stimulus_set_group1_subject0003.json,52.96607390840087
1,0003,stimulus_set_group1_subject0003.json,-2.708998744039558
1,0003,stimulus_set_group1_subject0003.json,-61.39982738789992
1,0003,stimulus_set_group1_subject0003.json,104.7938034722842
