subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec,source_file,E_level,E_bin,E_bin_label,rt_outlier,subject_sensitivity_flag
0002,pendulumStimulus,block,pendulum,71.05000000001104,6.6660371264547775,oscillation,1.3831097208821128,1.2856005129870027,0.0225021248988715,0.0750070829962384,9.219860749360668,8.569860749360668,0.15,0.5,144.34091230388893,68.52513655736114,54.24158195596976,-14.283554601391382,14.283554601391367,1.195989253304684,0.9466941966220184,-0.2492950566826658,0.2492950566826656,2.2775999999046324,experiment_data_subject0002.csv,71.05,2,高,False,False
0002,pendulumStimulus,block,pendulum,71.04999999995005,6.666037126444771,oscillation,1.5516003337616546,1.4540911258663982,0.0225021248989052,0.0750070829963509,10.343025430259289,9.693025430259288,0.15,0.5,144.34091230373596,42.04523097189253,23.062033625663386,-18.98319734622915,18.98319734622915,0.7338277152210201,0.4025084189734714,-0.3313192962475486,0.3313192962475486,2.204900000095368,experiment_data_subject0002.csv,71.05,2,高,False,False
0002,pendulumStimulus,block,pendulum,71.05000000000508,6.6660371264538,oscillation,1.9276669972968343,1.83015778940171,0.0225021248988748,0.0750070829962494,12.849899771420414,12.199899771420414,0.15,0.5,144.34091230387398,-88.80136074909458,-44.55671467135813,44.24464607773645,44.24464607773645,-1.5498761253229585,-0.7776613748868625,0.772214750436096,0.772214750436096,1.4884000000953674,experiment_data_subject0002.csv,71.05,2,高,False,False
0002,pendulumStimulus,block,pendulum,71.0500000000366,6.666037126458969,oscillation,2.044284653842472,1.946775445947424,0.0225021248988573,0.0750070829961912,13.62727739956424,12.97727739956424,0.15,0.5,144.34091230395302,14.525449344628326,23.239556670733844,8.71410732610552,8.714107326105518,0.2535169163954168,0.4056067806081173,0.1520898642127005,0.1520898642127005,1.815300000190735,experiment_data_subject0002.csv,71.05,2,高,False,False
0002,pendulumStimulus,block,pendulum,71.05000000001829,6.666037126455962,oscillation,1.5020672494937404,1.4045580415986478,0.0225021248988675,0.075007082996225,10.012836051558864,9.362836051558864,0.15,0.5,144.34091230390706,78.85832026476606,41.444086734905845,-37.41423352986023,37.41423352986021,1.3763373312123344,0.7233357690062133,-0.6530015622061212,0.6530015622061208,1.5112000002861024,experiment_data_subject0002.csv,71.05,2,高,False,False
0002,pendulumStimulus,block,pendulum,68.10999999999811,6.263260624859384,oscillation,2.0845276230390657,1.980747812660411,0.0239491870104587,0.0798306233681957,13.055939782812304,12.405939782812304,0.15,0.5,137.51888712456355,-64.05463190155992,-40.78297719132784,23.271654710232077,23.271654710232077,-1.1179642278352169,-0.7117972307544203,0.4061669970807966,0.4061669970807966,1.8265,experiment_data_subject0002.csv,68.11,2,高,False,False
0002,pendulumStimulus,block,pendulum,68.11000000001746,6.263260624861619,oscillation,1.4632692296433365,1.359489419264719,0.0239491870104501,0.0798306233681672,9.164836549596703,8.514836549596703,0.15,0.5,137.51888712460547,21.814672839930637,38.56800497023541,16.75333213030478,16.75333213030478,0.3807378663021715,0.6731386726561456,0.2924008063539741,0.2924008063539741,1.533,experiment_data_subject0002.csv,68.11,2,高,False,False
0002,pendulumStimulus,block,pendulum,68.10999999999443,6.263260624858959,oscillation,1.9665798013008744,1.8627999909222128,0.0239491870104603,0.0798306233682012,12.31720183513072,11.66720183513072,0.15,0.5,137.51888712455556,5.89834884451313,-14.248194132680158,-20.14654297719329,20.14654297719329,0.1029456077679571,-0.2486779000786065,-0.3516235078465637,0.3516235078465637,1.4929000000953674,experiment_data_subject0002.csv,68.11,2,高,False,False
0002,pendulumStimulus,block,pendulum,68.10999999995984,6.263260624854967,oscillation,1.3555086754638976,1.2517288650851697,0.0239491870104756,0.079830623368252,8.48990411368234,7.839904113682338,0.15,0.5,137.51888712448073,-75.5904760393677,-73.18331835504756,2.407157684320138,2.407157684320151,-1.3193026900368492,-1.2772898628307805,0.0420128272060686,0.0420128272060689,2.8445,experiment_data_subject0002.csv,68.11,2,高,False,False
0002,pendulumStimulus,block,pendulum,68.10999999997854,6.263260624857125,oscillation,1.485180562958485,1.3814007525797931,0.0239491870104673,0.0798306233682245,9.30207294078102,8.65207294078102,0.15,0.5,137.5188871245212,-40.14890304745336,7.196324594395626,47.34522764184898,47.34522764184898,-0.7007305492420463,0.1255995582144491,0.8263301074564953,0.8263301074564953,1.798800000190735,experiment_data_subject0002.csv,68.11,2,高,False,False
0002,pendulumStimulus,block,pendulum,18.129999999989003,4.282342728140963,oscillation,1.6360478798439917,1.4842618035618216,0.0350275560651161,0.1167585202170538,7.006117741140358,6.356117741140357,0.15,0.5,57.48638536675957,-31.92027180789672,-28.43270276003021,3.487569047866513,3.487569047866513,-0.5571138411793207,-0.4962442784034063,0.0608695627759143,0.0608695627759143,1.7257999997138975,experiment_data_subject0002.csv,18.13,0,低,False,False
0002,pendulumStimulus,block,pendulum,18.129999999990662,4.282342728140993,oscillation,2.091070719906147,1.939284643623978,0.0350275560651159,0.116758520217053,8.954681491418638,8.304681491418638,0.15,0.5,57.48638536676246,29.615557161893243,23.42529844168075,-6.190258720212492,6.190258720212492,0.5168889822876244,0.4088485860696259,-0.1080403962179984,0.1080403962179984,1.8185999999046325,experiment_data_subject0002.csv,18.13,0,低,False,False
0002,pendulumStimulus,block,pendulum,18.12999999999908,4.282342728141137,oscillation,2.0647298753308263,1.9129437990486624,0.0350275560651147,0.116758520217049,8.841880967198719,8.191880967198719,0.15,0.5,57.48638536677704,1.295836383047411,-9.280707013019171,-10.576543396066583,10.576543396066583,0.0226166114513117,-0.1619788942901128,-0.1845955057414245,0.1845955057414245,1.9027000002861023,experiment_data_subject0002.csv,18.13,0,低,False,False
0002,pendulumStimulus,block,pendulum,18.12999999998656,4.282342728140922,oscillation,1.9162552474579049,1.7644691711757332,0.0350275560651164,0.1167585202170549,8.20606172421324,7.55606172421324,0.15,0.5,57.48638536675534,19.837949006410376,15.328639182942569,-4.5093098234678095,4.5093098234678095,0.3462375270045987,0.2675352235925612,-0.0787023034120375,0.0787023034120375,1.8813999996185304,experiment_data_subject0002.csv,18.13,0,低,False,False
0002,pendulumStimulus,block,pendulum,18.129999999987323,4.282342728140935,oscillation,1.3868331070104811,1.2350470307283103,0.0350275560651163,0.1167585202170545,5.938894670951434,5.288894670951434,0.15,0.5,57.48638536675666,-13.67420963002778,-0.2561522463957771,13.418057383632,13.418057383632,-0.2386599806519004,-0.004470700085986,0.2341892805659143,0.2341892805659143,1.5800999999046326,experiment_data_subject0002.csv,18.13,0,低,False,False
